Datum1 sensor1 Datum2 sensor2 YYYYMMDD precipitation
2021-08-07 11,8    
2021-08-07 11,8    
2021-08-07 11,8    
2021-08-07 11,8    
2021-08-07 11,8    
2021-08-07 11,9    
2021-08-07 12    
2021-08-07 12,1    
2021-08-07 12,2    
2021-08-07 12,2    
2021-08-07 12,3    
2021-08-08 12,3    
2021-08-08 12,3    
2021-08-08 12,2    
2021-08-08 12,2    
2021-08-08 12,1    
2021-08-08 12    
2021-08-08 12    
2021-08-08 11,9    
2021-08-08 11,9    
2021-08-08 11,9    
2021-08-08 12    
2021-08-08 12,5    
2021-08-08 12,6    
2021-08-08 12,6    
2021-08-09 12,6    
2021-08-09 12,6    
2021-08-09 12,5    
2021-08-09 12,5    
2021-08-09 12,5    
2021-08-09 12,4    
2021-08-09 12,3    
2021-08-09 12,3    
2021-08-09 12,2    
2021-08-09 12,1    
2021-08-09 12    
2021-08-09 11,9    
2021-08-09 11,8    
2021-08-09 11,8    
2021-08-09 11,8    
2021-08-09 11,8    
2021-08-09 11,9    
2021-08-09 12    
2021-08-09 12,1    
2021-08-09 12,3    
2021-08-09 12,5    
2021-08-09 12,7    
2021-08-09 12,9    
2021-08-09 13    
2021-08-10 13    
2021-08-10 13,1    
2021-08-10 13,1    
2021-08-10 13,1    
2021-08-10 13,1    
2021-08-10 13,1    
2021-08-10 13,1    
2021-08-10 13    
2021-08-10 13    
2021-08-10 12,9    
2021-08-10 12,9    
2021-08-10 12,8    
2021-08-10 12,8    
2021-08-10 12,8    
2021-08-10 12,8    
2021-08-10 12,8    
2021-08-10 12,9    
2021-08-10 12,9    
2021-08-10 13    
2021-08-10 13    
2021-08-10 13,1    
2021-08-10 13,1    
2021-08-10 13,2    
2021-08-10 13,2    
2021-08-11 13,2    
2021-08-11 13,1    
2021-08-11 13    
2021-08-11 12,9    
2021-08-11 12,8    
2021-08-11 12,7    
2021-08-11 12,5    
2021-08-11 12,4    
2021-08-11 12,3    
2021-08-11 12,1    
2021-08-11 12    
2021-08-11 12    
2021-08-11 11,9    
2021-08-11 11,8    
2021-08-11 11,8    
2021-08-11 11,8    
2021-08-11 11,8    
2021-08-11 11,9    
2021-08-11 12    
2021-08-11 12,2    
2021-08-11 12,3    
2021-08-11 12,5    
2021-08-11 12,6    
2021-08-11 12,7    
2021-08-12 12,7    
2021-08-12 12,7    
2021-08-12 12,6    
2021-08-12 12,6    
2021-08-12 12,5    
2021-08-12 12,4    
2021-08-12 12,3    
2021-08-12 12,2    
2021-08-12 12    
2021-08-12 11,9    
2021-08-12 11,8    
2021-08-12 11,7    
2021-08-12 11,6    
2021-08-12 11,6    
2021-08-12 11,6    
2021-08-12 11,6    
2021-08-12 11,6    
2021-08-12 11,7    
2021-08-12 11,8    
2021-08-12 11,9    
2021-08-12 12    
2021-08-12 12,1    
2021-08-12 12,2    
2021-08-12 12,3    
2021-08-13 12,3    
2021-08-13 12,4    
2021-08-13 12,4    
2021-08-13 12,4    
2021-08-13 12,3    
2021-08-13 12,3    
2021-08-13 12,2    
2021-08-13 12,1    
2021-08-13 12    
2021-08-13 11,9    
2021-08-13 11,8    
2021-08-13 11,7    
2021-08-13 11,7    
2021-08-13 11,6    
2021-08-13 11,6    
2021-08-13 11,6    
2021-08-13 11,7    
2021-08-13 11,7    
2021-08-13 11,7    
2021-08-13 11,8    
2021-08-13 11,8    
2021-08-13 11,9    
2021-08-13 12    
2021-08-13 12    
2021-08-14 12    
2021-08-14 11,9    
2021-08-14 11,9    
2021-08-14 11,8    
2021-08-14 11,7    
2021-08-14 11,7    
2021-08-14 11,6    
2021-08-14 11,6    
2021-08-14 11,5    
2021-08-14 11,4    
2021-08-14 11,4    
2021-08-14 11,3    
2021-08-14 11,2    
2021-08-14 11,2    
2021-08-14 11,2    
2021-08-14 11,2    
2021-08-14 11,2    
2021-08-14 11,2    
2021-08-14 11,3    
2021-08-14 11,3    
2021-08-14 11,4    
2021-08-14 11,5    
2021-08-14 11,5    
2021-08-14 11,5    
2021-08-15 11,5    
2021-08-15 11,5    
2021-08-15 11,4    
2021-08-15 11,4    
2021-08-15 11,3    
2021-08-15 11,3    
2021-08-15 11,3    
2021-08-15 11,2    
2021-08-15 11,2    
2021-08-15 11,1    
2021-08-15 11    
2021-08-15 11    
2021-08-15 10,9    
2021-08-15 10,9    
2021-08-15 10,9    
2021-08-15 10,9    
2021-08-15 10,9    
2021-08-15 10,9    
2021-08-15 11    
2021-08-15 11    
2021-08-15 11,1    
2021-08-15 11,2    
2021-08-15 11,2    
2021-08-15 11,3    
2021-08-16 11,3    
2021-08-16 11,3    
2021-08-16 11,2    
2021-08-16 11,2    
2021-08-16 11,2    
2021-08-16 11,1    
2021-08-16 11,1    
2021-08-16 11,1    
2021-08-16 11    
2021-08-16 11    
2021-08-16 11    
2021-08-16 11    
2021-08-16 10,9    
2021-08-16 10,9    
2021-08-16 10,9    
2021-08-16 10,9    
2021-08-16 10,8    
2021-08-16 10,8    
2021-08-16 10,8    
2021-08-16 10,8    
2021-08-16 10,8    
2021-08-16 10,8    
2021-08-16 10,8    
2021-08-16 10,8    
2021-08-17 10,8    
2021-08-17 10,8    
2021-08-17 10,8    
2021-08-17 10,8    
2021-08-17 10,7    
2021-08-17 10,7    
2021-08-17 10,7    
2021-08-17 10,7    
2021-08-17 10,7    
2021-08-17 10,6    
2021-08-17 10,6    
2021-08-17 10,6    
2021-08-17 10,6    
2021-08-17 10,6    
2021-08-17 10,6    
2021-08-17 10,6    
2021-08-17 10,6    
2021-08-17 10,6    
2021-08-17 10,6    
2021-08-17 10,7    
2021-08-17 10,7    
2021-08-17 10,8    
2021-08-17 10,8    
2021-08-17 10,8    
2021-08-18 10,9    
2021-08-18 10,9    
2021-08-18 10,9    
2021-08-18 10,9    
2021-08-18 10,9    
2021-08-18 10,9    
2021-08-18 10,8    
2021-08-18 10,8    
2021-08-18 10,8    
2021-08-18 10,8    
2021-08-18 10,8    
2021-08-18 10,7    
2021-08-18 10,7    
2021-08-18 10,7    
2021-08-18 10,7    
2021-08-18 10,7    
2021-08-18 10,8    
2021-08-18 10,8    
2021-08-18 10,8    
2021-08-18 10,9    
2021-08-18 10,9    
2021-08-18 10,9    
2021-08-18 11    
2021-08-18 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 10,9    
2021-08-19 10,9    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11    
2021-08-19 11,1    
2021-08-19 11,2    
2021-08-19 11,2    
2021-08-19 11,3    
2021-08-19 11,3    
2021-08-19 11,4    
2021-08-19 11,4    
2021-08-20 11,5    
2021-08-20 11,5    
2021-08-20 11,6    
2021-08-20 11,6    
2021-08-20 11,7    
2021-08-20 11,7    
2021-08-20 11,7    
2021-08-20 11,8    
2021-08-20 11,8    
2021-08-20 11,7    
2021-08-20 11,7    
2021-08-20 11,7    
2021-08-20 11,8    
2021-08-20 11,8    
2021-08-20 11,8    
2021-08-20 11,9    
2021-08-20 11,9    
2021-08-20 12    
2021-08-20 12,1    
2021-08-20 12,3    
2021-08-20 12,4    
2021-08-20 12,6    
2021-08-20 12,7    
2021-08-20 12,8    
2021-08-21 12,8    
2021-08-21 12,9    
2021-08-21 12,9    
2021-08-21 12,9    
2021-08-21 12,8    
2021-08-21 12,8    
2021-08-21 12,7    
2021-08-21 12,7    
2021-08-21 12,6    
2021-08-21 12,5    
2021-08-21 12,5    
2021-08-21 12,4    
2021-08-21 12,4    
2021-08-21 12,4    
2021-08-21 12,4    
2021-08-21 12,4    
2021-08-21 12,5    
2021-08-21 12,6    
2021-08-21 12,7    
2021-08-21 12,9    
2021-08-21 13    
2021-08-21 13,1    
2021-08-21 13,2    
2021-08-21 13,3    
2021-08-22 13,3    
2021-08-22 13,3    
2021-08-22 13,3    
2021-08-22 13,3    
2021-08-22 13,3    
2021-08-22 13,4    
2021-08-22 13,8    
2021-08-22 14,6    
2021-08-22 15,6    
2021-08-22 16,4    
2021-08-22 17    
2021-08-22 17,4    
2021-08-22 17,7    
2021-08-22 17,9    
2021-08-22 18    
2021-08-22 18,2    
2021-08-22 18,3    
2021-08-22 18,5    
2021-08-22 18,6    
2021-08-22 18,8    
2021-08-22 18,9    
2021-08-22 19,1    
2021-08-22 19,1    
2021-08-22 19,2    
2021-08-23 19,4    
2021-08-23 19,5    
2021-08-23 19,5    
2021-08-23 19,5    
2021-08-23 19,5    
2021-08-23 19,4    
2021-08-23 19,4    
2021-08-23 19,3    
2021-08-23 19,2    
2021-08-23 19,2    
2021-08-23 19,1    
2021-08-23 19    
2021-08-23 19    
2021-08-23 18,9    
2021-08-23 18,9    
2021-08-23 18,9    
2021-08-23 19    
2021-08-23 19    
2021-08-23 19,1    
2021-08-23 19,2    
2021-08-23 19,3    
2021-08-23 19,4    
2021-08-23 19,4    
2021-08-23 19,4    
2021-08-24 19,4    
2021-08-24 19,3    
2021-08-24 19,2    
2021-08-24 19,1    
2021-08-24 18,9    
2021-08-24 18,8    
2021-08-24 18,7    
2021-08-24 18,5    
2021-08-24 18,4    
2021-08-24 18,2    
2021-08-24 18,1    
2021-08-24 18    
2021-08-24 17,9    
2021-08-24 17,9    
2021-08-24 17,9    
2021-08-24 17,9    
2021-08-24 18    
2021-08-24 18    
2021-08-24 18,2    
2021-08-24 18,3    
2021-08-24 18,4    
2021-08-24 18,5    
2021-08-24 18,5    
2021-08-24 18,5    
2021-08-25 18,4    
2021-08-25 18,3    
2021-08-25 18,2    
2021-08-25 18    
2021-08-25 17,8    
2021-08-25 17,6    
2021-08-25 17,4    
2021-08-25 17,2    
2021-08-25 17,1    
2021-08-25 16,9    
2021-08-25 16,7    
2021-08-25 16,6    
2021-08-25 16,5    
2021-08-25 16,5    
2021-08-25 16,5    
2021-08-25 16,5    
2021-08-25 16,5    
2021-08-25 16,6    
2021-08-25 16,7    
2021-08-25 16,7    
2021-08-25 16,8    
2021-08-25 16,8    
2021-08-25 16,8    
2021-08-25 16,8    
2021-08-26 16,8    
2021-08-26 16,8    
2021-08-26 16,8    
2021-08-26 16,8    
2021-08-26 16,7    
2021-08-26 16,7    
2021-08-26 16,7    
2021-08-26 16,6    
2021-08-26 16,5    
2021-08-26 16,4    
2021-08-26 16,4    
2021-08-26 16,3    
2021-08-26 16,3    
2021-08-26 16,3    
2021-08-26 16,3    
2021-08-26 16,3    
2021-08-26 16,3    
2021-08-26 16,4    
2021-08-26 16,4    
2021-08-26 16,5    
2021-08-26 16,5    
2021-08-26 16,5    
2021-08-26 16,5    
2021-08-26 16,5    
2021-08-27 16,4    
2021-08-27 16,4    
2021-08-27 16,4    
2021-08-27 16,3    
2021-08-27 16,3    
2021-08-27 16,4    
2021-08-27 16,4    
2021-08-27 16,5    
2021-08-27 16,6    
2021-08-27 16,6    
2021-08-27 16,7    
2021-08-27 16,9    
2021-08-27 17    
2021-08-27 17,2    
2021-08-27 17,4    
2021-08-27 17,7    
2021-08-27 18    
2021-08-27 18,2    
2021-08-27 18,4    
2021-08-27 18,6    
2021-08-27 18,8    
2021-08-27 19    
2021-08-27 19,1    
2021-08-27 19,1    
2021-08-28 19,2    
2021-08-28 19,2    
2021-08-28 19,2    
2021-08-28 19,1    
2021-08-28 19,1    
2021-08-28 19,1    
2021-08-28 19,1    
2021-08-28 19    
2021-08-28 19    
2021-08-28 19    
2021-08-28 19    
2021-08-28 19    
2021-08-28 19    
2021-08-28 19    
2021-08-28 19    
2021-08-28 19    
2021-08-28 19,1    
2021-08-28 19,1    
2021-08-28 19,1    
2021-08-28 19,2    
2021-08-28 19,2    
2021-08-28 19,3    
2021-08-28 19,3    
2021-08-28 19,3    
2021-08-29 19,3    
2021-08-29 19,2    
2021-08-29 19,2    
2021-08-29 19,2    
2021-08-29 19,1    
2021-08-29 19,1    
2021-08-29 19,1    
2021-08-29 19    
2021-08-29 19    
2021-08-29 19    
2021-08-29 19,1    
2021-08-29 19,1    
2021-08-29 19,2    
2021-08-29 19,3    
2021-08-29 19,3    
2021-08-29 19,4    
2021-08-29 19,4    
2021-08-29 19,5    
2021-08-29 19,5    
2021-08-29 19,6    
2021-08-29 19,7    
2021-08-29 19,8    
2021-08-29 19,8    
2021-08-29 19,8    
2021-08-30 19,8    
2021-08-30 19,8    
2021-08-30 19,8    
2021-08-30 19,8    
2021-08-30 19,8    
2021-08-30 19,7    
2021-08-30 19,8    
2021-08-30 19,8    
2021-08-30 19,7    
2021-08-30 19,7    
2021-08-30 19,7    
2021-08-30 19,7    
2021-08-30 19,7    
2021-08-30 19,6    
2021-08-30 19,7    
2021-08-30 19,7    
2021-08-30 19,7    
2021-08-30 19,8    
2021-08-30 19,9    
2021-08-30 20    
2021-08-30 20,1    
2021-08-30 20,1    
2021-08-30 20,2    
2021-08-30 20,2    
2021-08-31 20,1    
2021-08-31 20,1    
2021-08-31 20    
2021-08-31 19,9    
2021-08-31 19,8    
2021-08-31 19,6    
2021-08-31 19,5    
2021-08-31 19,4    
2021-08-31 19,2    
2021-08-31 19    
2021-08-31 18,9    
2021-08-31 18,8    
2021-08-31 18,8    
2021-08-31 18,8    
2021-08-31 18,8    
2021-08-31 18,8    
2021-08-31 18,9    
2021-08-31 19    
2021-08-31 19,1    
2021-08-31 19,2    
2021-08-31 19,2    
2021-08-31 19,3    
2021-08-31 19,3    
2021-08-31 19,3    
2021-09-01 19,2    
2021-09-01 19,2    
2021-09-01 19,2    
2021-09-01 19,1    
2021-09-01 19,1    
2021-09-01 19    
2021-09-01 19    
2021-09-01 18,9    
2021-09-01 18,8    
2021-09-01 18,8    
2021-09-01 18,7    
2021-09-01 18,6    
2021-09-01 18,6    
2021-09-01 18,5    
2021-09-01 18,5    
2021-09-01 18,5    
2021-09-01 18,5    
2021-09-01 18,5    
2021-09-01 18,6    
2021-09-01 18,6    
2021-09-01 18,7    
2021-09-01 18,7    
2021-09-01 18,7    
2021-09-01 18,7    
2021-09-02 18,7    
2021-09-02 18,6    
2021-09-02 18,5    
2021-09-02 18,4    
2021-09-02 18,2    
2021-09-02 18,1    
2021-09-02 17,9    
2021-09-02 17,7    
2021-09-02 17,5    
2021-09-02 17,3    
2021-09-02 17,2    
2021-09-02 17    
2021-09-02 16,9    
2021-09-02 16,8    
2021-09-02 16,9    
2021-09-02 16,9    
2021-09-02 17    
2021-09-02 17,1    
2021-09-02 17,3    
2021-09-02 17,5    
2021-09-02 17,7    
2021-09-02 17,9    
2021-09-02 18    
2021-09-02 18    
2021-09-03 18    
2021-09-03 18    
2021-09-03 17,9    
2021-09-03 17,8    
2021-09-03 17,6    
2021-09-03 17,5    
2021-09-03 17,3    
2021-09-03 17,2    
2021-09-03 17    
2021-09-03 16,8    
2021-09-03 16,6    
2021-09-03 16,5    
2021-09-03 16,4    
2021-09-03 16,4    
2021-09-03 16,4    
2021-09-03 16,4    
2021-09-03 16,6    
2021-09-03 16,7    
2021-09-03 16,9    
2021-09-03 17,1    
2021-09-03 17,2    
2021-09-03 17,3    
2021-09-03 17,4    
2021-09-03 17,4    
2021-09-04 17,3    
2021-09-04 17,3    
2021-09-04 17,2    
2021-09-04 17,1    
2021-09-04 17,1    
2021-09-04 17    
2021-09-04 16,9    
2021-09-04 16,9    
2021-09-04 16,8    
2021-09-04 16,7    
2021-09-04 16,6    
2021-09-04 16,6    
2021-09-04 16,5    
2021-09-04 16,4    
2021-09-04 16,4    
2021-09-04 16,4    
2021-09-04 16,5    
2021-09-04 16,6    
2021-09-04 16,7    
2021-09-04 16,8    
2021-09-04 17    
2021-09-04 17,1    
2021-09-04 17,1    
2021-09-04 17,1    
2021-09-05 17,1    
2021-09-05 17    
2021-09-05 16,9    
2021-09-05 16,8    
2021-09-05 16,7    
2021-09-05 16,6    
2021-09-05 16,5    
2021-09-05 16,3    
2021-09-05 16,1    
2021-09-05 16    
2021-09-05 15,8    
2021-09-05 15,6    
2021-09-05 15,5    
2021-09-05 15,5    
2021-09-05 15,5    
2021-09-05 15,5    
2021-09-05 15,6    
2021-09-05 15,7    
2021-09-05 15,9    
2021-09-05 16    
2021-09-05 16,2    
2021-09-05 16,4    
2021-09-05 16,4    
2021-09-05 16,4    
2021-09-06 16,4    
2021-09-06 16,4    
2021-09-06 16,2    
2021-09-06 16,1    
2021-09-06 16    
2021-09-06 15,8    
2021-09-06 15,6    
2021-09-06 15,5    
2021-09-06 15,3    
2021-09-06 15    
2021-09-06 14,8    
2021-09-06 14,7    
2021-09-06 14,6    
2021-09-06 14,6    
2021-09-06 14,6    
2021-09-06 14,7    
2021-09-06 14,8    
2021-09-06 14,9    
2021-09-06 15,1    
2021-09-06 15,2    
2021-09-06 15,4    
2021-09-06 15,6    
2021-09-06 15,6    
2021-09-06 15,7    
2021-09-07 15,7    
2021-09-07 15,7    
2021-09-07 15,6    
2021-09-07 15,5    
2021-09-07 15,5    
2021-09-07 15,4    
2021-09-07 15,3    
2021-09-07 15,2    
2021-09-07 15,2    
2021-09-07 15,1    
2021-09-07 15    
2021-09-07 15    
2021-09-07 14,9    
2021-09-07 14,9    
2021-09-07 14,9    
2021-09-07 15    
2021-09-07 15,1    
2021-09-07 15,2    
2021-09-07 15,4    
2021-09-07 15,5    
2021-09-07 15,8    
2021-09-07 15,9    
2021-09-07 16    
2021-09-07 16,1    
2021-09-08 16,1    
2021-09-08 16    
2021-09-08 16    
2021-09-08 15,9    
2021-09-08 15,8    
2021-09-08 15,7    
2021-09-08 15,6    
2021-09-08 15,4    
2021-09-08 15,3    
2021-09-08 15,1    
2021-09-08 15    
2021-09-08 14,8    
2021-09-08 14,7    
2021-09-08 14,7    
2021-09-08 14,8    
2021-09-08 14,8    
2021-09-08 15    
2021-09-08 15,1    
2021-09-08 15,3    
2021-09-08 15,5    
2021-09-08 15,7    
2021-09-08 15,8    
2021-09-08 15,9    
2021-09-08 15,9    
2021-09-09 15,9    
2021-09-09 15,8    
2021-09-09 15,8    
2021-09-09 15,7    
2021-09-09 15,6    
2021-09-09 15,5    
2021-09-09 15,4    
2021-09-09 15,3    
2021-09-09 15,1    
2021-09-09 14,9    
2021-09-09 14,8    
2021-09-09 14,7    
2021-09-09 14,6    
2021-09-09 14,6    
2021-09-09 14,6    
2021-09-09 14,7    
2021-09-09 14,8    
2021-09-09 14,9    
2021-09-09 15,1    
2021-09-09 15,3    
2021-09-09 15,4    
2021-09-09 15,6    
2021-09-09 15,7    
2021-09-09 15,8    
2021-09-10 15,8    
2021-09-10 15,8    
2021-09-10 15,8    
2021-09-10 15,8    
2021-09-10 15,8    
2021-09-10 15,8    
2021-09-10 15,8    
2021-09-10 15,9    
2021-09-10 16,1    
2021-09-10 16,3    
2021-09-10 16,4    
2021-09-10 16,6    
2021-09-10 16,8    
2021-09-10 16,9    
2021-09-10 17,1    
2021-09-10 17,3    
2021-09-10 17,5    
2021-09-10 17,8    
2021-09-10 18    
2021-09-10 18,3    
2021-09-10 18,4    
2021-09-10 18,6    
2021-09-10 18,7    
2021-09-10 18,8    
2021-09-11 18,8    
2021-09-11 18,8    
2021-09-11 18,9    
2021-09-11 18,9    
2021-09-11 19    
2021-09-11 19,1    
2021-09-11 19,2    
2021-09-11 19,3    
2021-09-11 19,4    
2021-09-11 19,4    
2021-09-11 19,5    
2021-09-11 19,5    
2021-09-11 19,5    
2021-09-11 19,5    
2021-09-11 19,5    
2021-09-11 19,5    
2021-09-11 19,7    
2021-09-11 19,8    
2021-09-11 20    
2021-09-11 20,3    
2021-09-11 20,5    
2021-09-11 20,8    
2021-09-11 21    
2021-09-11 21,2    
2021-09-12 21,4    
2021-09-12 21,5    
2021-09-12 21,6    
2021-09-12 21,7    
2021-09-12 21,8    
2021-09-12 21,8    
2021-09-12 21,9    
2021-09-12 21,9    
2021-09-12 21,9    
2021-09-12 21,8    
2021-09-12 21,7    
2021-09-12 21,7    
2021-09-12 21,7    
2021-09-12 21,7    
2021-09-12 21,7    
2021-09-12 21,7    
2021-09-12 21,8    
2021-09-12 21,8    
2021-09-12 21,9    
2021-09-12 22    
2021-09-12 22,1    
2021-09-12 22,2    
2021-09-12 22,1    
2021-09-12 22,1    
2021-09-13 22    
2021-09-13 22    
2021-09-13 21,9    
2021-09-13 21,8    
2021-09-13 21,7    
2021-09-13 21,7    
2021-09-13 21,7    
2021-09-13 21,7    
2021-09-13 21,7    
2021-09-13 21,6    
2021-09-13 21,6    
2021-09-13 21,5    
2021-09-13 21,5    
2021-09-13 21,5    
2021-09-13 21,5    
2021-09-13 21,6    
2021-09-13 21,7    
2021-09-13 21,7    
2021-09-13 21,8    
2021-09-13 21,9    
2021-09-13 22    
2021-09-13 22    
2021-09-13 22    
2021-09-13 22    
2021-09-14 21,9    
2021-09-14 21,9    
2021-09-14 21,8    
2021-09-14 21,7    
2021-09-14 21,6    
2021-09-14 21,4    
2021-09-14 21,3    
2021-09-14 21,2    
2021-09-14 21    
2021-09-14 20,8    
2021-09-14 20,7    
2021-09-14 20,5    
2021-09-14 20,5    
2021-09-14 20,4    
2021-09-14 20,5    
2021-09-14 20,6    
2021-09-14 20,8    
2021-09-14 21    
2021-09-14 21,2    
2021-09-14 21,4    
2021-09-14 21,6    
2021-09-14 21,7    
2021-09-14 21,7    
2021-09-14 21,7    
2021-09-15 21,8    
2021-09-15 21,8    
2021-09-15 21,8    
2021-09-15 21,8    
2021-09-15 21,8    
2021-09-15 21,8    
2021-09-15 21,7    
2021-09-15 21,7    
2021-09-15 21,7    
2021-09-15 21,7    
2021-09-15 21,7    
2021-09-15 21,6    
2021-09-15 21,6    
2021-09-15 21,6    
2021-09-15 21,6    
2021-09-15 21,7    
2021-09-15 21,7    
2021-09-15 21,8    
2021-09-15 21,9    
2021-09-15 22    
2021-09-15 22,1    
2021-09-15 22,1    
2021-09-15 22,1    
2021-09-15 22,1    
2021-09-16 22,1    
2021-09-16 22    
2021-09-16 22    
2021-09-16 21,9    
2021-09-16 21,8    
2021-09-16 21,7    
2021-09-16 21,6    
2021-09-16 21,5    
2021-09-16 21,4    
2021-09-16 21,3    
2021-09-16 21,2    
2021-09-16 21,1    
2021-09-16 21,1    
2021-09-16 21,1    
2021-09-16 21,1    
2021-09-16 21,1    
2021-09-16 21,1    
2021-09-16 21,1    
2021-09-16 21,2    
2021-09-16 21,3    
2021-09-16 21,3    
2021-09-16 21,4    
2021-09-16 21,4    
2021-09-16 21,3    
2021-09-17 21,3    
2021-09-17 21,2    
2021-09-17 21,1    
2021-09-17 21    
2021-09-17 21    
2021-09-17 20,9    
2021-09-17 20,8    
2021-09-17 20,6    
2021-09-17 20,5    
2021-09-17 20,4    
2021-09-17 20,4    
2021-09-17 20,3    
2021-09-17 20,2    
2021-09-17 20,2    
2021-09-17 20,3    
2021-09-17 20,3    
2021-09-17 20,4    
2021-09-17 20,5    
2021-09-17 20,7    
2021-09-17 20,8    
2021-09-17 20,9    
2021-09-17 21    
2021-09-17 21    
2021-09-17 21    
2021-09-18 21    
2021-09-18 21    
2021-09-18 20,9    
2021-09-18 20,8    
2021-09-18 20,7    
2021-09-18 20,5    
2021-09-18 20,4    
2021-09-18 20,3    
2021-09-18 20,1    
2021-09-18 20    
2021-09-18 19,8    
2021-09-18 19,7    
2021-09-18 19,6    
2021-09-18 19,6    
2021-09-18 19,6    
2021-09-18 19,8    
2021-09-18 19,9    
2021-09-18 20,1    
2021-09-18 20,2    
2021-09-18 20,4    
2021-09-18 20,5    
2021-09-18 20,6    
2021-09-18 20,6    
2021-09-18 20,6    
2021-09-19 20,5    
2021-09-19 20,5    
2021-09-19 20,4    
2021-09-19 20,3    
2021-09-19 20,3    
2021-09-19 20,2    
2021-09-19 20,2    
2021-09-19 20,1    
2021-09-19 20,1    
2021-09-19 20    
2021-09-19 19,9    
2021-09-19 19,8    
2021-09-19 19,7    
2021-09-19 19,7    
2021-09-19 19,7    
2021-09-19 19,8    
2021-09-19 19,9    
2021-09-19 20    
2021-09-19 20,1    
2021-09-19 20,2    
2021-09-19 20,2    
2021-09-19 20,2    
2021-09-19 20,1    
2021-09-19 20    
2021-09-20 19,9    
2021-09-20 19,8    
2021-09-20 19,7    
2021-09-20 19,6    
2021-09-20 19,5    
2021-09-20 19,3    
2021-09-20 19,2    
2021-09-20 19    
2021-09-20 18,9    
2021-09-20 18,7    
2021-09-20 18,6    
2021-09-20 18,5    
2021-09-20 18,4    
2021-09-20 18,3    
2021-09-20 18,4    
2021-09-20 18,5    
2021-09-20 18,5    
2021-09-20 18,6    
2021-09-20 18,6    
2021-09-20 18,7    
2021-09-20 18,7    
2021-09-20 18,7    
2021-09-20 18,6    
2021-09-20 18,6    
2021-09-21 18,5    
2021-09-21 18,3    
2021-09-21 18,1    
2021-09-21 18    
2021-09-21 17,8    
2021-09-21 17,7    
2021-09-21 17,6    
2021-09-21 17,5    
2021-09-21 17,4    
2021-09-21 17,3    
2021-09-21 17,2    
2021-09-21 17,1    
2021-09-21 17,1    
2021-09-21 17,1    
2021-09-21 17,2    
2021-09-21 17,3    
2021-09-21 17,5    
2021-09-21 17,6    
2021-09-21 17,7    
2021-09-21 17,8    
2021-09-21 18    
2021-09-21 18    
2021-09-21 18,1    
2021-09-21 18,1    
2021-09-22 18,1    
2021-09-22 18    
2021-09-22 18    
2021-09-22 17,9    
2021-09-22 17,9    
2021-09-22 17,8    
2021-09-22 17,7    
2021-09-22 17,6    
2021-09-22 17,5    
2021-09-22 17,4    
2021-09-22 17,3    
2021-09-22 17,2    
2021-09-22 17,2    
2021-09-22 17,2    
2021-09-22 17,3    
2021-09-22 17,5    
2021-09-22 17,6    
2021-09-22 17,8    
2021-09-22 18    
2021-09-22 18,2    
2021-09-22 18,4    
2021-09-22 18,5    
2021-09-22 18,5    
2021-09-22 18,5    
2021-09-23 18,5    
2021-09-23 18,4    
2021-09-23 18,4    
2021-09-23 18,3    
2021-09-23 18,1    
2021-09-23 18    
2021-09-23 17,9    
2021-09-23 17,8    
2021-09-23 17,7    
2021-09-23 17,5    
2021-09-23 17,4    
2021-09-23 17,3    
2021-09-23 17,3    
2021-09-23 17,3    
2021-09-23 17,3    
2021-09-23 17,4    
2021-09-23 17,5    
2021-09-23 17,6    
2021-09-23 17,6    
2021-09-23 17,8    
2021-09-23 17,8    
2021-09-23 17,9    
2021-09-23 17,9    
